Lable,ax_Max,ay_Max,az_Max,gx_Max,gy_Max,gz_Max,ax_Min,ay_Min,az_Min,gx_Min,gy_Min,gz_Min,ax_Mean,ay_Mean,az_Mean,gx_Mean,gy_Mean,gz_Mean,ax_Median,ay_Median,az_Median,gx_Median,gy_Median,gz_Median,ax_Mode,ay_Mode,az_Mode,gx_Mode,gy_Mode,gz_Mode,ax_SD,ay_SD,az_SD,gx_SD,gy_SD,gz_SD,ax_Variance,ay_Variance,az_Variance,gx_Variance,gy_Variance,gz_Variance,ax_Skewness,ay_Skewness,az_Skewness,gx_Skewness,gy_Skewness,gz_Skewness,ax_Kurtosis,ay_Kurtosis,az_Kurtosis,gx_Kurtosis,gy_Kurtosis,gz_Kurtosis,ax_CV,ay_CV,az_CV,gx_CV,gy_CV,gz_CV
NoMove,1.20194243,-7.494522337,-5.534128153,0.04409483,0.021740425,0.018169701,1.0417991,-7.721282481,-5.842105573,-0.046940293,-0.024607345,-0.019353669,1.122974172,-7.592894534,-5.703263283,-0.001260292,-0.000771763,-7.89E-05,1.122649515,-7.586016384,-5.711525273,-0.001999588,-0.000595372,0.000347536,1.078322026,-7.663212894,-5.792062466,-0.024115386,-0.014424548,-0.010388564,0.027794931,0.04913033,0.068221003,0.018068893,0.007779224,0.006348662,0.00086959,0.00325273,0.005275394,0.000353062,6.67E-05,4.80E-05,0.064668029,-0.314602939,0.30241546,0.026147946,-0.102813631,-0.177781996,0.363343875,-0.184190441,-0.450913233,-0.42371628,0.342192645,0.869362578,0.006675854,-0.007918317,-0.015170608,1.747016601,-2.734803786,-81.75948735
NoMove,0.485775786,-6.934921783,-7.171085489,0.049239143,0.024840241,0.014979639,0.330294942,-7.150445122,-7.388104663,-0.040693251,-0.025439532,-0.015567617,0.412341523,-7.039649194,-7.292560124,0.000739545,5.52E-05,-0.000500524,0.413361136,-7.033872583,-7.300735197,-0.001187748,-0.000297025,-0.000626145,0.367644474,-7.081492022,-7.348360723,-0.021081521,-0.015473835,-0.0078402,0.026148492,0.041979482,0.044044535,0.01774504,0.007992514,0.005138026,0.000711736,0.001985801,0.002065495,0.000319272,7.16E-05,2.78E-05,-0.257311926,-0.305411478,0.419473893,0.253041391,0.180952122,0.060125676,0.59386,-0.206416921,-0.358477745,-0.479129535,0.412153893,0.84433838,0.020375705,-0.006316591,-0.006064859,-0.214364529,148.3684604,-3.448006137
NoMove,1.026431227,-6.032804936,-7.97016669,0.055215805,0.02558039,0.014965702,0.825811072,-6.357017127,-8.292458855,-0.051214162,-0.026716707,-0.015187714,0.914396312,-6.185104326,-8.149791306,-0.000261836,-0.001446994,0.000857357,0.912442925,-6.1785449,-8.158507109,-0.004315062,-0.001433923,0.001056269,0.867670989,-6.262484719,-8.237276408,-0.027725303,-0.013400021,-0.00619559,0.035159586,0.073275139,0.070388428,0.02430648,0.008678815,0.004871807,0.00188659,0.006163843,0.006576263,0.000700052,9.22E-05,3.01E-05,0.208391877,-0.19824051,0.396508188,0.129143072,0.064411162,-0.269926118,0.837747135,-0.594995174,-0.344185842,-0.833174337,0.623303854,0.92770413,0.066177599,-0.012187388,-0.009353135,-94.11654199,-1.269339248,3.844226487
NoMove,0.774974206,-4.919100155,-10.00947548,0.030151383,0.016051041,0.007470746,0.673534857,-5.091097087,-10.16908511,-0.029559349,-0.005152851,-0.006741695,0.729061163,-4.985652651,-10.09808307,-0.002938514,0.006495957,1.44E-06,0.730472703,-4.977481729,-10.10263677,-0.0038353,0.006598327,-6.44E-05,0.673534857,-5.091097087,-10.16908511,-0.029559349,-0.005152851,-0.006741695,0.015187935,0.034576962,0.031237874,0.012999357,0.003709737,0.002338161,0.000230673,0.001195566,0.000975805,0.000168983,1.38E-05,5.47E-06,-0.160714368,-0.562126317,0.387884516,0.313896898,-0.120122026,0.115814491,0.142462349,-0.417967234,-0.385738939,-0.461726216,-0.26277641,-0.121743719,0.020832183,-0.006935293,-0.003093446,-4.423785402,0.571084093,1627.064244
NoMove,0.724464247,-6.900145315,-7.255272997,0.044360859,0.022196113,0.017313601,0.534605512,-7.159108646,-7.538306481,-0.045975255,-0.035224359,-0.012539585,0.627872669,-7.023778857,-7.409631859,-0.005139802,-0.00725682,0.003436373,0.62842445,-7.022155695,-7.414583483,-0.008345653,-0.007337321,0.00363202,0.595762536,-7.068636576,-7.46340334,-0.023781614,-0.016601204,-0.001694985,0.036640419,0.057665725,0.061286616,0.018929777,0.009364484,0.00498447,0.002081341,0.004294184,0.004727948,0.000446162,0.000106248,3.70E-05,0.045661445,-0.091206077,0.250516528,0.301296793,0.073328895,-0.27366913,0.253930021,-0.51214906,-0.396229335,-0.331288806,0.559052483,0.754340893,0.035018723,-0.008288299,-0.008271867,-3.932893384,-1.551837955,1.462015055
NoMove,0.758415393,-8.552527323,-4.479779245,0.038284372,0.019783171,0.020958035,0.589726533,-8.773321439,-4.811029379,-0.050571478,-0.020995072,-0.026196265,0.687232411,-8.642577778,-4.660728403,0.001355998,-3.09E-05,0.000105543,0.692799726,-8.634994835,-4.670017888,0.000159605,0.000442627,0.001143557,0.681304718,-8.684137114,-4.694312029,-0.018995673,-0.006272976,-0.000216173,0.034366665,0.053936652,0.083742808,0.017534625,0.00673179,0.009103836,0.001450728,0.003846086,0.008206235,0.000392005,4.87E-05,9.91E-05,-0.43479375,-0.386708674,0.33178427,-0.10022798,-0.211503457,0.048583655,-0.410769514,-0.353749401,-0.724129645,-0.069845273,0.309129938,0.713904889,0.054648335,-0.006677396,-0.019159297,36.42963584,-218.4636515,12.64526234
NoMove,0.344166495,-4.575319325,-10.1256775,0.036154977,0.03242634,0.00324931,0.234033218,-4.853046925,-10.32020625,-0.035490121,-0.014304521,-0.09727366,0.281994118,-4.71012693,-10.23778272,0.000297296,0.001901916,-0.001616529,0.280121605,-4.707599125,-10.24239425,-0.000416904,0.001899734,-0.001213935,0.275931748,-4.694431025,-10.25316863,-0.004413935,0.00291562,-0.000714275,0.018874245,0.05452062,0.037677082,0.013555866,0.005776668,0.003882398,0.000358073,0.003425869,0.001549364,0.000184739,3.35E-05,1.51E-05,0.312270204,-0.250793625,0.507680637,0.085241759,0.79943146,-16.03202021,0.095255794,-0.33882001,-0.011918542,-0.439983241,2.51100406,387.8883619,0.06737297,-0.011551397,-0.003681746,5.257584793,3.122733192,-2.414495454
NoMove,0.453530668,-7.911937268,-5.451241499,0.050983329,0.026210941,0.021257831,0.237766071,-8.14904884,-5.789898304,-0.050553939,-0.027080157,-0.019044948,0.344745565,-8.022252223,-5.634220642,0.000151008,0.000324464,0.000463374,0.355237644,-8.017563262,-5.641030904,-0.000698062,0.000501046,0.000784785,0.282144305,-8.097744501,-5.730214229,-0.030854732,-0.01283393,-0.009482351,0.049723266,0.053927314,0.079567567,0.019479811,0.008420512,0.006455865,0.010988798,0.004134338,0.009116208,0.000428771,8.18E-05,4.86E-05,0.107597464,-0.201017398,0.193883496,0.030244223,-0.182173347,0.037752635,0.218266095,-0.427232881,-0.487261447,-0.221740444,1.174867113,1.924521224,-0.030520302,-0.00766985,-0.016474205,1.67783068,30.00850622,18.84607927
NoMove,2.6288335,0,8.274361,0.040484995,1.8469025,0.030228637,0,-13.450625,-17.578228,-0.107135214,-0.02672833,-0.19093522,1.34215421,-6.756190311,-8.661281591,-0.000809117,0.004795733,-0.002352838,1.3455414,-6.76362,-8.714894,-0.0003505,-0.001414394,-0.000681,1.316811,-6.7492547,-8.688558,-0.01347366,-0.00301317,0.000785,0.090512876,0.3439718,1.104494185,0.018508146,0.104117421,0.015559548,0.008192581,0.118316599,1.219907405,0.000342551,0.010840437,0.0002421,-2.187281438,1.50732758,11.28139564,-0.653216296,17.51633906,-7.064926401,105.0056128,314.932428,187.0769912,2.392446019,307.0835961,74.83217691,0.067438507,-0.050912095,-0.127520872,-22.87448755,21.71042968,-6.61309863
NoMove,0.771808507,-7.835956955,-5.85631742,0.040907125,0.02044192,0.018037133,0.613277969,-8.032927373,-6.152912833,-0.044565474,-0.020912507,-0.019648351,0.692923523,-7.925043822,-6.015028416,-0.00161285,0.00112274,1.12E-05,0.693532361,-7.920999448,-6.025411863,-0.001656951,0.00157809,0.000832848,0.62604708,-7.997280417,-6.113541278,-0.035298502,-0.014961511,-0.017398119,0.025314006,0.040596132,0.064532339,0.017005254,0.007128807,0.006529564,0.000681784,0.00186521,0.004320027,0.000291328,5.27E-05,5.51E-05,-0.051564962,-0.209275244,0.293842127,-0.019030329,-0.173507974,-0.101944542,0.749510877,-0.41189722,-0.519430778,-0.3829898,0.00067614,0.583581603,-0.014291295,-0.005573392,-0.014478319,1.225452596,6.097686692,575.4040338
NoMove,0.61052144,-4.2042184,8.274361,0.03475605,1.8469025,0.004248544,0.20590134,-4.721366,-10.350134,-0.107135214,-0.015670134,-0.19093522,0.245456077,-4.598129767,-10.28163715,0.002316202,0.004049077,-0.001699288,0.24420857,-4.5920787,-10.307038,0.001181776,0.001983004,-0.001213935,0.24660277,-4.5872903,-10.316615,-0.004147474,0.003914857,0.000252,0.022297532,0.044218777,0.60330757,0.01271461,0.060117649,0.006597253,0.00049718,0.0019553,0.363980024,0.000161661,0.003614132,4.35E-05,5.08637102,0.320920207,30.67586771,-0.446163414,30.36865544,-24.92789784,74.99997408,5.957473502,941.002995,4.898283749,928.4222176,711.1752999,0.09084123,-0.009616687,-0.058678162,5.489421845,14.84724628,-3.882362841
NoMove,-2.980781,-6.4547677,-6.9623384,0.04228668,0.02015605,0.013954824,-3.1483753,-6.6774287,-7.180211,-0.028858807,-0.025675496,-0.015622512,-3.075379835,-6.561584383,-7.07813969,2.80E-05,-0.002241946,2.08E-05,-3.0813377,-6.5577183,-7.079654,-0.00434425,-0.001693874,-0.000434,-3.1124623,-6.5026517,-7.079654,-0.007808271,-0.001693874,-0.007362174,0.040467553,0.053056484,0.042466535,0.015845625,0.009707861,0.006373094,0.001637623,0.00281499,0.001803407,0.000251084,9.42E-05,4.06E-05,0.479033051,-0.181471118,0.154999617,0.366748914,-0.150758051,-0.054515855,-0.848268213,-1.149286818,-0.795465521,-0.90483894,-0.498899231,-0.812838959,-0.013158554,-0.008085926,-0.005999675,566.4547407,-4.33010526,306.5346491
NoMove,1.370638913,-6.501314779,-7.125066262,0.043976374,0.022656232,0.013647269,1.215621971,-6.754112143,-7.437126245,-0.046128468,-0.022531555,-0.014839149,1.29177124,-6.617701566,-7.296906343,-0.002159143,0.000878487,9.05E-05,1.291895491,-6.610255817,-7.305881707,-0.003874022,0.000843956,0.000242008,1.240981909,-6.697720512,-7.400275829,-0.031132387,-0.012423835,-0.00759423,0.029547453,0.057450619,0.06776025,0.018389003,0.007412073,0.004858213,0.00124634,0.004397368,0.006154187,0.000386645,6.71E-05,3.26E-05,0.041489187,-0.2800704,0.376933417,0.095356236,-0.031496193,-0.148833277,0.05437496,-0.49093581,-0.345150917,-0.424413985,0.287755384,0.273633163,0.042690168,-0.009842146,-0.01206844,-4.248778616,-1.153538551,55.47583006
NoMove,1.465492847,-7.485244483,-5.341812388,0.039510711,0.021169795,0.017517944,1.30674132,-7.728048161,-5.721572072,-0.05029023,-0.022279806,-0.02443665,1.387278497,-7.590271856,-5.532864931,-0.00180487,-0.000322012,-1.79E-05,1.386544958,-7.580916784,-5.535730828,-0.003291934,-0.000610342,0.001266077,1.316318129,-7.716077161,-5.713325383,-0.047595998,-0.019615181,-0.021700188,0.030713958,0.052305791,0.084547953,0.017365606,0.007967379,0.00835605,0.001009674,0.003364689,0.008021475,0.000317573,7.28E-05,9.06E-05,0.0052412,-0.217688459,0.0945687,-0.024924593,0.033767195,-0.33675233,0.141000104,-0.386794281,-0.077013799,-0.468159932,-0.19690302,-0.034028051,0.035860731,-0.008455025,-0.022197503,-4.219991653,-3.015909434,-460.7983865
NoMove,1.5394717,73.633675,8.274361,0.042216998,1.8469025,0.021701835,0.61052144,-7.1131735,-8.956709,-0.110465996,-0.029925874,-0.19093522,1.397036854,-6.568265539,-8.772133305,-0.004804514,0.00169775,-0.001169331,1.400608,-6.6271505,-8.839393,-0.004080858,-0.000215,-0.000548,1.3982137,-6.6175733,-8.839393,-0.003614547,0.000584,-0.001480398,0.052439094,2.607626066,0.833783197,0.021510787,0.060535248,0.010286612,0.002749859,6.799713698,0.695194419,0.000462714,0.003664516,0.000105814,-7.281884251,30.67531688,19.00821382,-1.032840697,29.859784,-9.441028531,105.300458,940.9517004,375.2475317,3.140454793,907.6220191,145.4223357,0.037535942,-0.397003752,-0.09504908,-4.477203797,35.65615544,-8.797004897
NoMove,0.834377835,-6.369365227,-7.594352665,0.051946271,0.024379224,0.01491446,0.65616954,-6.671039808,-7.908132453,-0.052258454,-0.028485121,-0.014095685,0.7478951,-6.506998302,-7.768207118,-0.000884532,-0.002363848,0.001138545,0.749329999,-6.501408709,-7.775926054,-0.004573574,-0.00240252,0.001325399,0.700591164,-6.578293105,-7.839484041,-0.028227653,-0.014274471,-0.005354026,0.034384124,0.068310734,0.067483663,0.02260336,0.008679108,0.004762966,0.001835879,0.005556319,0.005609043,0.000640257,9.47E-05,3.01E-05,-0.065691517,-0.211629394,0.326844025,0.15067148,0.031198128,-0.201182871,0.307160061,-0.579482066,-0.354807496,-0.583187945,0.489785314,0.628869985,0.035544695,-0.011005891,-0.009263487,-25.99587568,-3.298725944,1.312974887
NoMove,0.686945852,-7.72884093,-6.24780561,0.05392668,0.021024605,0.017616518,0.472482861,-7.933235579,-6.529902209,-0.042425217,-0.024074991,-0.019057712,0.58091787,-7.820898045,-6.397369771,7.36E-05,2.48E-05,-0.000128258,0.578619493,-7.815386734,-6.404819756,-0.000196098,0.000449199,0.000399186,0.502011328,-7.895726413,-6.488402876,-0.029235325,-0.015903393,-0.014350209,0.039221883,0.04109125,0.059581876,0.016082082,0.007372226,0.006264433,0.001755042,0.001887904,0.003668084,0.000259201,5.50E-05,4.80E-05,-0.166498024,-0.201381565,0.188019821,-0.002662517,-0.227576509,-0.053164096,0.168615723,-0.297578648,-0.575583714,-0.094132495,0.34264801,0.724824224,-0.015392276,-0.005533275,-0.011851851,4.484382598,299.3783665,14.44041797
NoMove,3.654020152,-4.478376646,-8.099708914,0.042525496,0.01794818,0.012828605,3.507930926,-4.773913371,-8.346072733,-0.046142491,-0.024212526,-0.016602257,3.579338535,-4.620309497,-8.23072649,1.66E-05,-0.002449904,0.000386945,3.576527505,-4.622515266,-8.233839426,0.003418868,-0.0019004,0.000808676,3.507930926,-4.773913371,-8.346072733,-0.046142491,-0.024212526,-0.016602257,0.025504004,0.075138896,0.054191945,0.01873647,0.007640896,0.0053027,0.000650454,0.005645854,0.002936767,0.000351055,5.84E-05,2.81E-05,0.158611717,-0.240309898,0.377680927,-0.481646037,-0.014689048,-0.35429981,-0.195564038,-1.079741035,-0.696195935,-0.59311482,-0.241991573,-0.15301222,0.00712534,-0.016262741,-0.006584102,1129.824797,-3.11885525,13.70402516
NoMove,0.46686932,-7.410054,-6.6079965,0.04249403,0.015094487,0.014985297,0.29448682,-7.606379,-6.8282633,-0.036645327,-0.0198121,-0.01725666,0.371514577,-7.494294762,-6.729458447,-1.68E-05,-0.000629588,-0.000536289,0.36870706,-7.4878658,-6.7360866,-0.00173874,-9.39E-05,-0.000736,0.36631286,-7.48188,-6.7492547,-0.017193561,-0.006755436,-0.000736,0.032654378,0.037917602,0.045436107,0.018941177,0.006993687,0.005746736,0.001066308,0.001437745,0.00206444,0.000358768,4.89E-05,3.30E-05,0.343830912,-0.41223284,0.49356362,0.098033951,-0.167341928,0.002743697,-0.12353524,-0.396417131,-0.328522098,-0.995780114,-0.452224927,0.00349991,0.087895281,-0.005059529,-0.006751822,-1125.166405,-11.10836225,-10.71574836
NoMove,0.838053434,-7.546776137,-5.886280383,0.060122669,0.035511307,0.021318983,0.522732302,-7.839996346,-6.305280085,-0.053292866,-0.033044071,-0.0238388,0.664232455,-7.685760012,-6.116565247,0.002649981,0.000949176,-0.00065939,0.662564587,-7.680713052,-6.127389269,0.001621065,0.000417931,-0.000382517,0.596199541,-7.771124453,-6.243455607,-0.031306465,-0.016265518,-0.012441317,0.081030405,0.068101284,0.097258592,0.023378732,0.011720704,0.007494661,0.017062756,0.005439589,0.012013551,0.000635722,0.000349631,0.000198187,0.228464592,-0.175450862,0.311478129,0.011793489,0.087404601,-0.140329931,-0.095577929,-0.616736563,-0.518669858,-0.534607213,0.115807986,0.665120182,0.082187228,-0.009384593,-0.01941963,5.373271082,16.93345631,-12.43301975
NoMove,0.892109453,-9.40768681,-2.959360742,0.035214038,0.016889567,0.020552581,0.752929167,-9.512165943,-3.261249419,-0.044681799,-0.024343816,-0.029544864,0.814276363,-9.458718179,-3.120771302,7.22E-06,-0.001506468,-0.000355854,0.814212431,-9.459144182,-3.124586353,0.001791321,-0.001451331,0.001155375,0.752929167,-9.512165943,-3.261249419,-0.044681799,-0.024343816,-0.029544864,0.01934624,0.021289628,0.065860584,0.016699707,0.007284539,0.008210727,0.000374277,0.000453248,0.004337617,0.00027888,5.31E-05,6.74E-05,0.054312508,0.010565813,0.178940442,-0.410736369,-0.126106724,-0.647011799,0.665629055,-0.787675817,-0.980924296,-0.358690284,-0.388553129,0.530968224,0.023758813,-0.002250794,-0.021103944,2314.36863,-4.835508757,-23.07332089
NoMove,1.738289605,-5.447693021,-8.100542715,0.039233,0.021111231,0.010591353,1.56651921,-5.734617908,-8.356953179,-0.042564409,-0.022181642,-0.013710885,1.659604822,-5.580037933,-8.239189847,-0.003861603,-0.000785589,-0.000502522,1.661059743,-5.574880235,-8.24391828,-0.006217571,-0.000796671,-0.000338068,1.615269266,-5.667063124,-8.317017805,-0.029113587,-0.012986285,-0.007537379,0.033543314,0.063660569,0.052436715,0.016829963,0.00725506,0.00408517,0.004883399,0.004772976,0.003337074,0.000300188,5.66E-05,1.82E-05,-0.084711853,-0.180321679,0.33986007,0.265839287,0.049400963,-0.300942535,0.338775594,-0.486556609,-0.185107991,-0.459101427,0.321439855,0.570932802,0.034680633,-0.01237086,-0.006521017,-5.274277922,-3.225663378,-9.935748808
NoMove,1.028152016,-6.596040076,-6.833591693,0.045955297,0.044869349,0.01952267,0.743555848,-6.880386091,-7.171818455,-0.058627843,-0.030485041,-0.032502823,0.873447906,-6.723284508,-7.016943896,-0.00181203,0.000326571,6.82E-05,0.87170496,-6.719752033,-7.022911409,-0.003834258,-0.000138122,0.000398237,0.825206386,-6.798652957,-7.114605269,-0.031453279,-0.01467034,-0.011726918,0.046673638,0.057075892,0.067381896,0.019092509,0.010740703,0.007571324,0.004761723,0.00415079,0.005860529,0.000423222,0.000234371,0.000135997,0.13432692,-0.28025459,0.239265703,-0.048451078,0.276800739,-0.479919849,1.054474982,0.031649281,-0.059649883,0.798860042,1.334120588,1.745323691,-0.023167074,-0.009519312,-0.011606959,-3.151169569,-6.158148046,105.1372592
NoMove,0.39743748,-7.5944076,-6.090849,0.047556818,0.017226188,0.013120061,0.23702596,-7.8027034,-6.3709707,-0.05343246,-0.020877948,-0.01592435,0.314993778,-7.68490624,-6.251381697,0.001425427,-9.42E-06,-0.000289461,0.31364042,-7.680599,-6.256049,0.002524654,0.000706,-0.00047,0.29688102,-7.6494746,-6.3111157,0.02224288,0.000972,-0.003400613,0.026596445,0.045575479,0.062517884,0.024035056,0.006167389,0.006026467,0.000707371,0.002077124,0.003908486,0.000577684,3.80E-05,3.63E-05,0.26667256,-0.28360303,0.433440521,-0.151517657,-0.299424126,-0.10530561,0.396521789,-0.834239351,-0.600622715,-1.212017928,0.029668394,-0.200685641,0.084434826,-0.005930519,-0.010000651,16.86165768,-654.5268432,-20.819617
NoMove,0.837810517,-7.019753885,-7.362042423,0.047585806,0.032372186,0.013994328,0.658681628,-7.276530877,-7.693562396,-0.047286406,-0.03096089,-0.016163143,0.748868815,-7.1461832,-7.535062655,-0.001307787,-0.000114743,-0.000133666,0.748808142,-7.147325185,-7.535817886,-0.004197373,6.03E-05,5.51E-05,0.738647984,-7.141976417,-7.507772596,-0.014245058,-0.005486894,-0.002093733,0.029303903,0.057663392,0.076228825,0.021534173,0.009535483,0.005019494,0.000908052,0.004526881,0.010026307,0.000608222,9.99E-05,3.33E-05,0.040745833,0.034850381,0.156434676,0.090344407,-0.035296352,-0.218963692,0.378105867,-0.39387782,-0.430230456,-0.612620221,1.280967577,0.551440702,1.315492404,-0.007824874,-0.011684106,-31.0249655,-87.46120235,-7.570264234
NoMove,1.142000891,-6.365034011,-7.601527695,0.047009444,0.020409388,0.011627427,0.968232373,-6.638743046,-7.875090133,-0.043910734,-0.020994789,-0.012159268,1.059664457,-6.488165014,-7.757759245,0.000256272,-0.00051042,0.00038649,1.070201669,-6.47933373,-7.765125513,-0.002021424,-0.000561483,0.000489253,1.018150192,-6.545137542,-7.827804232,-0.021267455,-0.009890031,-0.004336062,0.040901602,0.065356315,0.059720628,0.019541807,0.006937716,0.004041986,0.007385202,0.005898004,0.004619873,0.000430242,5.73E-05,1.97E-05,-0.050256615,-0.234178599,0.38458473,0.157250557,0.047619627,-0.211123581,0.201809778,-0.600749793,-0.339292873,-0.648386692,0.465916291,0.771432252,0.038687543,-0.010844247,-0.008823896,79.49494669,-2.925898575,0.503624794
NoMove,0.421262209,-6.333527837,-7.838261622,0.04914812,0.020995566,0.012260968,0.267902856,-6.612935098,-8.123856618,-0.04574553,-0.023057337,-0.01040717,0.350296463,-6.459076528,-8.005061395,-0.000150323,-0.001139937,0.001096636,0.350543106,-6.450396712,-8.013215429,-0.003807702,-0.001291254,0.001091347,0.32702498,-6.499332655,-8.05310551,-0.023166915,-0.006672923,-0.002271095,0.028589223,0.062364245,0.060823203,0.020558308,0.007430216,0.004144105,0.001000804,0.00447264,0.004348173,0.000492964,6.52E-05,1.90E-05,-0.182499149,-0.375314399,0.483299913,0.229526902,-0.05601203,-0.12722994,0.285021555,-0.478521519,-0.136559416,-0.66924873,0.437760925,0.112085199,0.011052669,-0.010033905,-0.007799484,-138.9177767,-2.01987864,-0.877420218
NoMove,0.62967503,73.633675,8.274361,0.087915316,0.0668,0.033959113,0.4189853,-6.1770406,-9.564836,-0.107135214,-0.013138739,-0.0629,0.522805447,-5.878478341,-9.42908714,0.004752091,0.001623855,-0.000396867,0.521936,-5.947197,-9.461885,0.000249,0.001316848,0.000118,0.5243302,-5.875371,-9.512163,-0.015338898,-0.000881,-1.49E-05,0.043442096,2.583937881,0.579588546,0.02506916,0.005960929,0.00973959,0.001887216,6.676734973,0.335922883,0.000628463,3.55E-05,9.49E-05,0.170639158,30.7195235,30.04503146,0.581129411,1.422701516,-0.208197255,-0.420323065,942.7949095,915.2136471,0.6173201,14.27633403,3.733973279,0.083094192,-0.439558969,-0.06146815,5.275395513,3.670850885,-24.54118633
NoMove,0.18435353,-7.264008,-6.6295447,0.04249403,0.02522006,0.016850537,-0.031124622,-7.551312,-6.943185,-0.036378864,-0.025674272,-0.01725666,0.074772179,-7.443638527,-6.786757953,-4.77E-06,-0.001490679,0.000648775,0.074220255,-7.4483614,-6.7827735,-0.003603977,-0.000627,0.001528944,0.093373865,-7.4603324,-6.8306575,0.025440427,0.001238438,0.005392649,0.03831389,0.056965936,0.066225997,0.019164731,0.00862261,0.007381903,0.001467954,0.003245118,0.004385883,0.000367287,7.43E-05,5.45E-05,-0.012491639,0.558141516,-0.211122871,0.2496609,-0.065814334,-0.080517451,0.196991413,0.217763166,-0.359109448,-1.143167637,0.402721599,-0.901521067,0.51240836,-0.007652969,-0.00975812,-4014.93424,-5.784350821,11.37822485
NoMove,1.678899686,-5.883031631,-7.65597114,0.048075718,0.016718458,0.013213558,1.510906068,-6.160039356,-7.953394575,-0.049165408,-0.020443521,-0.014982929,1.590579157,-6.00453362,-7.82729125,4.17E-05,-0.000383255,-0.000141714,1.591788932,-5.995235002,-7.836072321,-0.000600553,-0.000201108,2.10E-05,1.552633587,-6.102236642,-7.930820504,-0.028647799,-0.011764413,-0.007750376,0.030406846,0.062449449,0.06125861,0.020338919,0.006510103,0.005206105,0.000938734,0.004105371,0.004415294,0.000438564,4.40E-05,2.98E-05,-0.000296618,-0.360231481,0.485346737,-0.011581818,-0.218258773,-0.166292575,0.030655916,-0.551802082,-0.310092501,-0.775579701,0.135416779,-0.021212146,0.034410019,-0.010987174,-0.008656753,487.8788242,-1.007106961,-2.411175058
NoMove,0.799115334,-5.782586505,-8.302361151,0.047693877,0.02132576,0.010823682,0.651822026,-6.062326514,-8.569716959,-0.045061478,-0.020131769,-0.013897796,0.726210379,-5.910866977,-8.458006609,7.85E-05,0.000766433,0.000160538,0.726125321,-5.900564545,-8.466641992,-0.001441587,0.000972681,0.000311481,0.71911169,-5.914516046,-8.497890743,-0.007861916,-0.00040654,-0.001759789,0.02663762,0.064061269,0.055793416,0.018998593,0.006749755,0.004379853,0.000847944,0.004398158,0.003558492,0.000382707,4.81E-05,2.17E-05,-0.020582059,-0.218730688,0.464832939,0.128649318,0.033400567,-0.246456508,0.268455113,-0.827770354,-0.253688604,-0.620869575,0.602984284,0.541375962,0.028495241,-0.011155681,-0.006939111,243.7175558,-0.760583133,-6.666627058
NoMove,1.3311762,-8.061277,-5.4085016,0.073137216,0.03587856,0.010455436,1.1133038,-8.312668,-5.851429,-0.0552977,-0.042194948,-0.011128025,1.204449806,-8.174369036,-5.649204601,-9.90E-05,4.36E-05,-0.000369405,1.1971009,-8.1702135,-5.658696,-0.00413691,-0.001426187,-0.00047,1.1444284,-8.094796,-5.7963624,-0.004403365,-0.002758499,-0.002334763,0.057662405,0.077015924,0.131522312,0.028202096,0.015841474,0.004499035,0.003324953,0.005931453,0.017298119,0.000795358,0.000250952,2.02E-05,0.388238023,-0.176592471,0.231471758,0.093328667,-0.178224001,0.054140866,-1.134904457,-1.462573073,-1.407203642,-0.69117902,-0.757151654,-0.640806453,0.047874478,-0.009421635,-0.023281563,-284.8211348,363.5663635,-12.17914631
NoMove,0.807967414,-6.361041409,-7.85102316,0.059475926,0.029892683,0.017169527,0.605577188,-6.695792264,-8.189266659,-0.057875006,-0.035400261,-0.015536429,0.707081921,-6.518649157,-8.03570709,-0.001889058,-0.002792025,0.001835381,0.707636892,-6.515520517,-8.040578821,-0.006553771,-0.00285962,0.001981634,0.672950219,-6.577245275,-8.095478436,-0.025802364,-0.013267469,-0.003453974,0.036910267,0.071903462,0.070223425,0.024320906,0.010335155,0.00532341,0.002165838,0.006691797,0.006216689,0.000786935,0.00018493,5.88E-05,-0.033580255,-0.15349038,0.30136258,0.208315949,0.038448007,-0.254170152,0.340199425,-0.424468368,-0.217159008,-0.494245659,0.636346122,0.732295842,0.031833172,-0.011306018,-0.00901578,-13.61825362,-1.881439507,1.544801336
NoMove,0.738533818,-7.306036627,-6.364779677,0.053996633,0.02340814,0.013735506,0.594327766,-7.541390931,-6.669287636,-0.04676754,-0.029914548,-0.015519512,0.657497076,-7.409615375,-6.540071526,-6.98E-05,-0.002278751,0.000154773,0.654459937,-7.405529766,-6.548681742,-0.002316417,-0.002435787,0.000384705,0.618487433,-7.454329067,-6.617485927,-0.026153035,-0.016494528,-0.007121844,0.026902979,0.053706352,0.068855078,0.020377725,0.008506406,0.005110865,0.001072457,0.003558182,0.005799088,0.000464753,9.50E-05,3.07E-05,0.248776977,-0.133638956,0.387615434,0.122160013,-0.101874786,-0.280577811,0.223701914,-0.538555187,-0.43620466,-0.474990877,0.655425589,0.432284905,0.046563982,-0.007911522,-0.012689847,-292.054899,-4.114147956,0.402249025
